"Number","Significant_Frequency","Period_Years","Period_days"
228,1825.73146292585,2.39903846153846,875.649038461539
229,364.268537074148,12.0240963855422,4388.79518072289
229,728.537074148297,6.01204819277108,2194.39759036145
229,1097.19438877755,3.992,1457.08
229,1461.4629258517,2.996996996997,1093.9039039039
229,1825.73146292585,2.39903846153846,875.649038461539
230,364.268537074148,12.0240963855422,4388.79518072289
230,728.537074148297,6.01204819277108,2194.39759036145
230,1097.19438877755,3.992,1457.08
230,1461.4629258517,2.996996996997,1093.9039039039
230,1825.73146292585,2.39903846153846,875.649038461539
231,364.268537074148,12.0240963855422,4388.79518072289
231,728.537074148297,6.01204819277108,2194.39759036145
231,1097.19438877755,3.992,1457.08
231,1461.4629258517,2.996996996997,1093.9039039039
231,1825.73146292585,2.39903846153846,875.649038461539
232,364.268537074148,12.0240963855422,4388.79518072289
232,728.537074148297,6.01204819277108,2194.39759036145
232,1189.35871743487,3.68265682656827,1344.16974169742
232,1461.4629258517,2.996996996997,1093.9039039039
232,1825.73146292585,2.39903846153846,875.649038461539
233,364.268537074148,12.0240963855422,4388.79518072289
233,728.537074148297,6.01204819277108,2194.39759036145
233,1097.19438877755,3.992,1457.08
233,1461.4629258517,2.996996996997,1093.9039039039
233,1825.73146292585,2.39903846153846,875.649038461539
234,364.268537074148,12.0240963855422,4388.79518072289
234,728.537074148297,6.01204819277108,2194.39759036145
234,1189.35871743487,3.68265682656827,1344.16974169742
234,1461.4629258517,2.996996996997,1093.9039039039
234,1825.73146292585,2.39903846153846,875.649038461539
235,364.268537074148,12.0240963855422,4388.79518072289
235,728.537074148297,6.01204819277108,2194.39759036145
235,1189.35871743487,3.68265682656827,1344.16974169742
235,1461.4629258517,2.996996996997,1093.9039039039
235,1816.95390781563,2.41062801932367,879.87922705314
236,364.268537074148,12.0240963855422,4388.79518072289
236,728.537074148297,6.01204819277108,2194.39759036145
236,1097.19438877755,3.992,1457.08
236,1461.4629258517,2.996996996997,1093.9039039039
236,1825.73146292585,2.39903846153846,875.649038461539
237,364.268537074148,12.0240963855422,4388.79518072289
237,728.537074148297,6.01204819277108,2194.39759036145
237,1092.80561122244,4.00803212851406,1462.93172690763
237,1461.4629258517,2.996996996997,1093.9039039039
237,1816.95390781563,2.41062801932367,879.87922705314
238,364.268537074148,12.0240963855422,4388.79518072289
238,732.925851703407,5.97604790419162,2181.25748502994
238,1097.19438877755,3.992,1457.08
238,1461.4629258517,2.996996996997,1093.9039039039
238,1825.73146292585,2.39903846153846,875.649038461539
239,364.268537074148,12.0240963855422,4388.79518072289
239,728.537074148297,6.01204819277108,2194.39759036145
239,1097.19438877755,3.992,1457.08
239,1452.68537074148,3.01510574018127,1100.51359516616
239,1816.95390781563,2.41062801932367,879.87922705314
240,364.268537074148,12.0240963855422,4388.79518072289
240,728.537074148297,6.01204819277108,2194.39759036145
240,1097.19438877755,3.992,1457.08
240,1452.68537074148,3.01510574018127,1100.51359516616
240,1816.95390781563,2.41062801932367,879.87922705314
241,364.268537074148,12.0240963855422,4388.79518072289
241,728.537074148297,6.01204819277108,2194.39759036145
241,1097.19438877755,3.992,1457.08
241,1452.68537074148,3.01510574018127,1100.51359516616
241,1816.95390781563,2.41062801932367,879.87922705314
242,364.268537074148,12.0240963855422,4388.79518072289
242,728.537074148297,6.01204819277108,2194.39759036145
242,1092.80561122244,4.00803212851406,1462.93172690763
242,1452.68537074148,3.01510574018127,1100.51359516616
242,1816.95390781563,2.41062801932367,879.87922705314
243,364.268537074148,12.0240963855422,4388.79518072289
243,728.537074148297,6.01204819277108,2194.39759036145
243,1097.19438877755,3.992,1457.08
243,1452.68537074148,3.01510574018127,1100.51359516616
243,1816.95390781563,2.41062801932367,879.87922705314
244,364.268537074148,12.0240963855422,4388.79518072289
244,728.537074148297,6.01204819277108,2194.39759036145
244,1097.19438877755,3.992,1457.08
244,1452.68537074148,3.01510574018127,1100.51359516616
244,1816.95390781563,2.41062801932367,879.87922705314
245,364.268537074148,12.0240963855422,4388.79518072289
245,732.925851703407,5.97604790419162,2181.25748502994
245,1088.41683366733,4.0241935483871,1468.83064516129
245,1452.68537074148,3.01510574018127,1100.51359516616
245,1816.95390781563,2.41062801932367,879.87922705314
246,364.268537074148,12.0240963855422,4388.79518072289
246,728.537074148297,6.01204819277108,2194.39759036145
246,1097.19438877755,3.992,1457.08
246,1452.68537074148,3.01510574018127,1100.51359516616
246,1816.95390781563,2.41062801932367,879.87922705314
247,364.268537074148,12.0240963855422,4388.79518072289
247,732.925851703407,5.97604790419162,2181.25748502994
247,1097.19438877755,3.992,1457.08
247,1452.68537074148,3.01510574018127,1100.51359516616
247,1816.95390781563,2.41062801932367,879.87922705314
248,364.268537074148,12.0240963855422,4388.79518072289
248,719.759519038076,6.08536585365854,2221.15853658537
248,1092.80561122244,4.00803212851406,1462.93172690763
248,1452.68537074148,3.01510574018127,1100.51359516616
248,1816.95390781563,2.41062801932367,879.87922705314
249,364.268537074148,12.0240963855422,4388.79518072289
249,719.759519038076,6.08536585365854,2221.15853658537
249,1097.19438877755,3.992,1457.08
249,1452.68537074148,3.01510574018127,1100.51359516616
249,1816.95390781563,2.41062801932367,879.87922705314
250,364.268537074148,12.0240963855422,4388.79518072289
250,719.759519038076,6.08536585365854,2221.15853658537
250,1097.19438877755,3.992,1457.08
250,1452.68537074148,3.01510574018127,1100.51359516616
250,1816.95390781563,2.41062801932367,879.87922705314
251,364.268537074148,12.0240963855422,4388.79518072289
251,728.537074148297,6.01204819277108,2194.39759036145
251,1097.19438877755,3.992,1457.08
251,1452.68537074148,3.01510574018127,1100.51359516616
251,1816.95390781563,2.41062801932367,879.87922705314
252,364.268537074148,12.0240963855422,4388.79518072289
252,728.537074148297,6.01204819277108,2194.39759036145
252,1097.19438877755,3.992,1457.08
252,1461.4629258517,2.996996996997,1093.9039039039
252,1816.95390781563,2.41062801932367,879.87922705314
253,364.268537074148,12.0240963855422,4388.79518072289
253,728.537074148297,6.01204819277108,2194.39759036145
253,1101.58316633267,3.97609561752988,1451.27490039841
253,1452.68537074148,3.01510574018127,1100.51359516616
253,1825.73146292585,2.39903846153846,875.649038461539
254,364.268537074148,12.0240963855422,4388.79518072289
254,728.537074148297,6.01204819277108,2194.39759036145
254,1088.41683366733,4.0241935483871,1468.83064516129
254,1452.68537074148,3.01510574018127,1100.51359516616
254,1825.73146292585,2.39903846153846,875.649038461539
255,364.268537074148,12.0240963855422,4388.79518072289
255,728.537074148297,6.01204819277108,2194.39759036145
255,1097.19438877755,3.992,1457.08
255,1461.4629258517,2.996996996997,1093.9039039039
255,1825.73146292585,2.39903846153846,875.649038461539
256,364.268537074148,12.0240963855422,4388.79518072289
256,732.925851703407,5.97604790419162,2181.25748502994
256,1097.19438877755,3.992,1457.08
256,1461.4629258517,2.996996996997,1093.9039039039
256,1825.73146292585,2.39903846153846,875.649038461539
